topic,model,sample_size,summary_index,summary_file,comment_index,is_minority,perspective_representation,informativeness,neutrality_balance,policy_approval
Openqa-AI_changes_human_life,deepseek-chat,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/deepseek-chat/1000/Openqa-AI_changes_human_life_summary_1.json,0,False,0.4861927628517151,0.5713514685630798,0.4245314300060272,0.6557856202125549
Openqa-AI_changes_human_life,deepseek-chat,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/deepseek-chat/1000/Openqa-AI_changes_human_life_summary_1.json,1,False,0.6635388731956482,0.6995295882225037,0.5442242622375488,0.6666154861450195
Openqa-AI_changes_human_life,deepseek-chat,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/deepseek-chat/1000/Openqa-AI_changes_human_life_summary_1.json,2,False,0.5264319777488708,0.6575475335121155,0.5532482862472534,0.5538647770881653
Openqa-AI_changes_human_life,deepseek-chat,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/deepseek-chat/1000/Openqa-AI_changes_human_life_summary_1.json,3,False,0.4844355583190918,0.60614413022995,0.5363003015518188,0.5454661250114441
Openqa-AI_changes_human_life,deepseek-chat,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/deepseek-chat/1000/Openqa-AI_changes_human_life_summary_1.json,4,False,0.7196279168128967,0.6990976333618164,0.64581298828125,0.6339792013168335
Openqa-AI_changes_human_life,deepseek-chat,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/deepseek-chat/1000/Openqa-AI_changes_human_life_summary_1.json,5,False,0.5307522416114807,0.6148452162742615,0.558298647403717,0.4742976129055023
Openqa-AI_changes_human_life,deepseek-chat,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/deepseek-chat/1000/Openqa-AI_changes_human_life_summary_1.json,6,False,0.601216733455658,0.6413336396217346,0.683994710445404,0.6492828130722046
Openqa-AI_changes_human_life,deepseek-chat,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/deepseek-chat/1000/Openqa-AI_changes_human_life_summary_1.json,7,False,0.6515523195266724,0.6560513377189636,0.7251803278923035,0.6724728345870972
Openqa-AI_changes_human_life,deepseek-chat,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/deepseek-chat/1000/Openqa-AI_changes_human_life_summary_1.json,8,False,0.5653191208839417,0.47997432947158813,0.648401141166687,0.588310956954956
Openqa-AI_changes_human_life,deepseek-chat,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/deepseek-chat/1000/Openqa-AI_changes_human_life_summary_1.json,9,False,0.5301746129989624,0.5248641967773438,0.616523265838623,0.5646849870681763
Openqa-AI_changes_human_life,deepseek-chat,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/deepseek-chat/1000/Openqa-AI_changes_human_life_summary_1.json,10,False,0.5083616971969604,0.6157864928245544,0.5937424302101135,0.6013572216033936
Openqa-AI_changes_human_life,deepseek-chat,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/deepseek-chat/1000/Openqa-AI_changes_human_life_summary_1.json,11,True,0.6440793871879578,0.5924389362335205,0.593641996383667,0.5745267868041992
Openqa-AI_changes_human_life,deepseek-chat,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/deepseek-chat/1000/Openqa-AI_changes_human_life_summary_1.json,12,False,0.5413659811019897,0.6091408133506775,0.5953284502029419,0.5591325759887695
Openqa-AI_changes_human_life,deepseek-chat,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/deepseek-chat/1000/Openqa-AI_changes_human_life_summary_1.json,13,False,0.5204281210899353,0.574148416519165,0.4736170470714569,0.5687613487243652
Openqa-AI_changes_human_life,deepseek-chat,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/deepseek-chat/1000/Openqa-AI_changes_human_life_summary_1.json,14,False,0.6740322113037109,0.6876441240310669,0.7408431768417358,0.6898323893547058
Openqa-AI_changes_human_life,deepseek-chat,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/deepseek-chat/1000/Openqa-AI_changes_human_life_summary_1.json,15,False,0.541602611541748,0.5057655572891235,0.4568406939506531,0.5424848794937134
Openqa-AI_changes_human_life,deepseek-chat,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/deepseek-chat/1000/Openqa-AI_changes_human_life_summary_1.json,16,False,0.5103815197944641,0.4993523955345154,0.48961523175239563,0.5735013484954834
Openqa-AI_changes_human_life,deepseek-chat,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/deepseek-chat/1000/Openqa-AI_changes_human_life_summary_1.json,17,True,0.6765158772468567,0.6625208258628845,0.6016829013824463,0.6787553429603577
Openqa-AI_changes_human_life,deepseek-chat,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/deepseek-chat/1000/Openqa-AI_changes_human_life_summary_1.json,18,False,0.584909975528717,0.5940449237823486,0.5694523453712463,0.6557772159576416
Openqa-AI_changes_human_life,deepseek-chat,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/deepseek-chat/1000/Openqa-AI_changes_human_life_summary_1.json,19,True,0.5313795804977417,0.5362647771835327,0.5781688690185547,0.6616652011871338
Openqa-AI_changes_human_life,deepseek-chat,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/deepseek-chat/1000/Openqa-AI_changes_human_life_summary_1.json,20,False,0.7897484302520752,0.585665762424469,0.661740243434906,0.6487438678741455
Openqa-AI_changes_human_life,deepseek-chat,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/deepseek-chat/1000/Openqa-AI_changes_human_life_summary_1.json,21,False,0.5207387208938599,0.6738054156303406,0.5403228998184204,0.5573670268058777
Openqa-AI_changes_human_life,deepseek-chat,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/deepseek-chat/1000/Openqa-AI_changes_human_life_summary_1.json,22,False,0.5900129079818726,0.465190052986145,0.5926886796951294,0.44931814074516296
Openqa-AI_changes_human_life,deepseek-chat,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/deepseek-chat/1000/Openqa-AI_changes_human_life_summary_1.json,23,False,0.5713436007499695,0.5764233469963074,0.5586581230163574,0.45176759362220764
