topic,model,sample_size,summary_index,summary_file,comment_index,is_minority,perspective_representation,informativeness,neutrality_balance,policy_approval
Openqa-AI_changes_human_life,web-rev-claude-sonnet-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-sonnet-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,0,False,0.461958646774292,0.5610712170600891,0.3863648772239685,0.6393455266952515
Openqa-AI_changes_human_life,web-rev-claude-sonnet-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-sonnet-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,1,False,0.7987645268440247,0.7576746940612793,0.7174087762832642,0.7210397124290466
Openqa-AI_changes_human_life,web-rev-claude-sonnet-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-sonnet-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,2,False,0.47485917806625366,0.7017741799354553,0.49966445565223694,0.4845024645328522
Openqa-AI_changes_human_life,web-rev-claude-sonnet-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-sonnet-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,3,False,0.5006625056266785,0.6038015484809875,0.5133107900619507,0.5504750609397888
Openqa-AI_changes_human_life,web-rev-claude-sonnet-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-sonnet-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,4,False,0.7163876891136169,0.750169575214386,0.5538211464881897,0.6036561727523804
Openqa-AI_changes_human_life,web-rev-claude-sonnet-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-sonnet-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,5,False,0.544178307056427,0.6477740406990051,0.5212386846542358,0.5172537565231323
Openqa-AI_changes_human_life,web-rev-claude-sonnet-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-sonnet-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,6,False,0.6693767309188843,0.6688069105148315,0.724602222442627,0.7054829001426697
Openqa-AI_changes_human_life,web-rev-claude-sonnet-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-sonnet-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,7,False,0.6442068815231323,0.6921007037162781,0.6791701316833496,0.6646191477775574
Openqa-AI_changes_human_life,web-rev-claude-sonnet-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-sonnet-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,8,False,0.5319977402687073,0.4880405068397522,0.6128063797950745,0.6491031646728516
Openqa-AI_changes_human_life,web-rev-claude-sonnet-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-sonnet-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,9,False,0.5462796092033386,0.4678393602371216,0.5545064210891724,0.5253216028213501
